Date,Open,High,Low,Close,Adj Close,Volume,Increase/Decrease,,Buy_Sell_on_Open,,Buy_Sell,Return
7/18/2019,17.003332,17.049999,16.792667,16.902666,16.902666,71379000,0.00592,0.015324,1,1,1,-0.005179
7/19/2019,17.046,17.330667,16.974667,17.212,17.212,105726000,-0.009738,0.020972,0,1,0,0.018301
7/22/2019,17.25,17.476667,16.945999,17.045334,17.045334,102636000,0.011865,0.031315,0,0,1,-0.009683
7/23/2019,17.114,17.365334,16.966667,17.344667,17.344667,75346500,-0.013478,0.023497,1,1,1,0.017561
7/24/2019,17.278,17.738001,17.210667,17.658667,17.658667,166092000,-0.022032,0.03064,1,0,0,0.018103
7/25/2019,15.566667,15.633333,15.036667,15.254667,15.254667,336274500,0.020043,0.039681,0,0,0,-0.136137
7/26/2019,15.128,15.350667,14.816667,15.202667,15.202667,150415500,-0.004936,0.036041,0,1,1,-0.003409
7/29/2019,15.139333,15.729333,15.068667,15.718,15.718,139099500,-0.038223,0.043844,0,1,1,0.033898
7/30/2019,15.526667,16.224001,15.478667,16.150667,16.150667,121635000,-0.040189,0.048152,1,1,0,0.027527
7/31/2019,16.200001,16.445333,15.776667,16.107332,16.107332,137673000,0.00572,0.042383,0,0,0,-0.002683
8/1/2019,16.176666,16.300667,15.451333,15.59,15.59,123892500,0.036266,0.054968,0,0,1,-0.032118
8/2/2019,15.423333,15.751333,15.282,15.622667,15.622667,92047500,-0.012924,0.030712,1,0,0,0.002095
8/5/2019,15.306667,15.424667,15.052,15.221333,15.221333,105424500,0.005575,0.024759,0,1,1,-0.025689
8/6/2019,15.458667,15.5,15.05,15.383333,15.383333,83463000,0.004873,0.0299,0,0,1,0.010643
8/7/2019,15.1,15.571333,15.053333,15.561333,15.561333,71647500,-0.030552,0.034411,1,1,1,0.011571
8/8/2019,15.63,15.986667,15.51,15.886667,15.886667,79114500,-0.016421,0.030733,0,1,0,0.020907
8/9/2019,15.736667,15.930667,15.587333,15.667333,15.667333,58473000,0.004406,0.022026,1,0,0,-0.013806
8/12/2019,15.532667,15.718,15.25,15.267333,15.267333,69958500,0.017082,0.030689,1,0,1,-0.025531
8/13/2019,15.254,15.733333,15.17,15.666667,15.666667,72721500,-0.027053,0.037135,1,1,0,0.026156
8/14/2019,15.414,15.433333,14.446,14.641333,14.641333,143439000,0.050128,0.068346,0,0,0,-0.065447
8/15/2019,14.724,14.770667,14.103333,14.376,14.376,122394000,0.023635,0.047317,0,0,1,-0.018122
8/16/2019,14.444,14.816,14.401333,14.662667,14.662667,76477500,-0.015139,0.028794,1,1,1,0.019941
8/19/2019,14.947333,15.188667,14.78,15.122,15.122,79644000,-0.011685,0.02765,0,1,0,0.031327
8/20/2019,15.174667,15.272667,14.969333,15.057333,15.057333,61878000,0.007732,0.020264,1,0,0,-0.004276
8/21/2019,14.800667,14.881333,14.506667,14.722,14.722,116914500,0.005315,0.025827,0,1,1,-0.02227
8/22/2019,14.853333,15.026667,14.548,14.81,14.81,98385000,0.002917,0.032903,1,0,0,0.005977
8/23/2019,14.664667,14.744667,14.066667,14.093333,14.093333,128079000,0.03896,0.048199,0,0,1,-0.048391
8/26/2019,14.24,14.334667,14.102667,14.333333,14.333333,75778500,-0.006554,0.016451,1,1,0,0.017029
8/27/2019,14.382667,14.586667,14.135333,14.272,14.272,81243000,0.007694,0.031929,0,0,1,-0.004279
8/28/2019,14.246,14.483333,14.154,14.372667,14.372667,48382500,-0.008891,0.023268,1,1,1,0.007053
8/29/2019,14.6,14.893333,14.533333,14.780667,14.780667,77692500,-0.012374,0.024771,1,1,1,0.028387
8/30/2019,15.276667,15.496,14.947333,15.040667,15.040667,139809000,0.015448,0.036707,0,0,0,0.01759
9/3/2019,14.938667,15.263333,14.877333,15.000667,15.000667,80311500,-0.00415,0.025946,1,1,0,-0.002659
9/4/2019,15.126,15.230667,14.614,14.712,14.712,86415000,0.02737,0.042197,1,0,1,-0.019244
9/5/2019,14.833333,15.32,14.723333,15.305333,15.305333,110929500,-0.03182,0.040525,0,1,0,0.04033
9/6/2019,15.146667,15.309333,15.011333,15.163333,15.163333,62841000,-0.0011,0.019852,1,1,1,-0.009278
9/9/2019,15.333333,15.584,15.282,15.452667,15.452667,72040500,-0.007783,0.019762,1,1,1,0.019081
9/10/2019,15.386667,15.702667,15.262667,15.702667,15.702667,73255500,-0.020537,0.028829,1,1,1,0.016178
9/11/2019,15.825333,16.544666,15.733333,16.473333,16.473333,150642000,-0.040947,0.051568,0,1,0,0.049079
9/12/2019,16.513332,16.9,16.293333,16.391333,16.391333,128718000,0.007388,0.037234,0,0,0,-0.004978
9/13/2019,16.464001,16.563334,16.324667,16.346666,16.346666,79696500,0.007127,0.01462,0,0,0,-0.002725
9/16/2019,16.4,16.495333,16.077999,16.187332,16.187332,70921500,0.012968,0.025957,0,0,1,-0.009747
9/17/2019,16.164667,16.373333,16.024668,16.319332,16.319332,57981000,-0.009568,0.021758,1,1,0,0.008155
9/18/2019,16.333332,16.544666,16.158001,16.232668,16.232668,62553000,0.006163,0.02393,1,1,1,-0.005311
9/19/2019,16.4,16.529333,16.322666,16.440001,16.440001,71937000,-0.002439,0.012661,1,1,0,0.012773
9/20/2019,16.432667,16.463333,15.877333,16.041332,16.041332,95295000,0.023814,0.036908,0,0,1,-0.02425
9/23/2019,16,16.345333,15.948,16.082001,16.082001,65103000,-0.005125,0.024914,1,1,0,0.002535
9/24/2019,16.101334,16.132668,14.840667,14.880667,14.880667,193372500,0.075812,0.087058,0,0,1,-0.074701
9/25/2019,14.970667,15.265333,14.557333,15.246667,15.246667,141406500,-0.018436,0.048635,1,1,1,0.024596
9/26/2019,15.377333,16.220667,15.16,16.170668,16.170668,178267500,-0.051591,0.069965,0,1,0,0.060603
9/27/2019,16.146667,16.580667,15.915333,16.142,16.142,166746000,0.000289,0.041805,0,1,0,-0.001773
9/30/2019,16.200001,16.265333,15.740667,16.058001,16.058001,88197000,0.008765,0.033332,1,0,1,-0.005204
10/1/2019,16.1,16.396667,15.942,16.312668,16.312668,92439000,-0.013209,0.02852,0,1,0,0.015859
10/2/2019,16.219334,16.309999,15.962,16.208668,16.208668,84471000,0.000658,0.021802,1,0,0,-0.006375
10/3/2019,15.457333,15.632,14.952,15.535333,15.535333,226267500,-0.005046,0.045479,0,0,0,-0.041542
10/4/2019,15.440667,15.652,15.204667,15.428667,15.428667,119925000,0.000777,0.029421,1,0,1,-0.006866
10/7/2019,15.32,15.904,15.236667,15.848,15.848,120963000,-0.034465,0.043798,1,1,1,0.027179
10/8/2019,15.724667,16.262667,15.633333,16.003332,16.003332,130173000,-0.017722,0.040256,0,1,1,0.009801
10/9/2019,16.087999,16.486668,16.043333,16.302,16.302,103416000,-0.013302,0.027634,0,1,1,0.018663
10/10/2019,16.351999,16.618668,16.105333,16.316,16.316,94249500,0.002202,0.031874,1,1,1,0.000859
10/11/2019,16.476667,16.738667,16.454,16.525999,16.525999,127131000,-0.002994,0.017301,1,1,1,0.012871
10/14/2019,16.526667,17.236668,16.475332,17.130667,17.130667,153075000,-0.036547,0.046211,0,1,1,0.036589
10/15/2019,17.18,17.333332,16.941334,17.192667,17.192667,96492000,-0.000737,0.023139,1,0,1,0.003619
10/16/2019,17.159332,17.473333,17.128,17.316668,17.316668,100261500,-0.009169,0.020162,0,1,1,0.007212
10/17/2019,17.5,17.652,17.344667,17.464666,17.464666,71539500,0.002019,0.017719,1,0,0,0.008547
10/18/2019,17.379999,17.52,17.006666,17.129999,17.129999,86247000,0.014384,0.030184,0,0,0,-0.019163
10/21/2019,17.222,17.299999,16.678667,16.9,16.9,75304500,0.018697,0.037253,0,0,1,-0.013427
10/22/2019,16.954666,17.222,16.723333,17.038668,17.038668,69012000,-0.004954,0.029819,1,1,0,0.008205
10/23/2019,16.966667,17.076,16.756666,16.978666,16.978666,78916500,-0.000707,0.019057,1,1,1,-0.003521
10/24/2019,19.891333,20.328667,19.280001,19.978666,19.978666,445813500,-0.004391,0.054391,1,0,1,0.176692
10/25/2019,19.848,22,19.740667,21.875334,21.875334,450091500,-0.102143,0.114451,0,1,0,0.094935
10/28/2019,21.836,22.722668,21.506666,21.847334,21.847334,283054500,-0.000519,0.056541,0,0,0,-0.00128
10/29/2019,21.332666,21.620001,20.983334,21.081333,21.081333,190264500,0.011782,0.030342,0,0,0,-0.035062
10/30/2019,20.866667,21.252666,20.664667,21.000668,21.000668,144627000,-0.006422,0.028454,0,1,0,-0.003826
10/31/2019,20.873333,21.266666,20.866667,20.994667,20.994667,76005000,-0.005813,0.019169,1,1,0,-0.000286
11/1/2019,21.087999,21.098667,20.653334,20.887333,20.887333,95758500,0.009516,0.021562,1,0,1,-0.005112
11/4/2019,20.986668,21.462667,20.617332,21.164667,21.164667,131805000,-0.008482,0.041001,0,1,0,0.013278
11/5/2019,21.308001,21.567333,21.074667,21.148001,21.148001,104151000,0.007509,0.023377,1,0,1,-0.000787
11/6/2019,21.200001,21.781334,20.966667,21.771999,21.771999,119113500,-0.026981,0.038855,1,1,1,0.029506
11/7/2019,21.942667,22.766666,21.868,22.369333,22.369333,217009500,-0.019445,0.041095,0,1,1,0.027436
11/8/2019,22.299999,22.497334,22.166668,22.476,22.476,91038000,-0.007892,0.014917,1,1,1,0.004768
11/11/2019,22.93,23.279333,22.799999,23.006001,23.006001,149800500,-0.003314,0.021023,0,1,1,0.023581
11/12/2019,23.126667,23.358,22.936001,23.328667,23.328667,110391000,-0.008734,0.018399,1,1,0,0.014025
11/13/2019,23.666668,23.755333,23.011999,23.073999,23.073999,126301500,0.025042,0.032302,0,0,1,-0.010916
11/14/2019,23.073999,23.589333,22.860666,23.290001,23.290001,96973500,-0.009361,0.031874,0,1,1,0.009361
11/15/2019,23.375999,23.52,23.224001,23.478001,23.478001,72135000,-0.004364,0.012745,0,1,0,0.008072
11/18/2019,23.528,23.543333,23.073334,23.332666,23.332666,66006000,0.008302,0.02037,1,0,1,-0.00619
11/19/2019,23.450001,23.999332,23.186666,23.968,23.968,115872000,-0.02209,0.035049,0,1,0,0.027229
11/20/2019,24,24.08,23.304667,23.481333,23.481333,100876500,0.021611,0.033269,0,0,1,-0.020305
11/21/2019,23.634001,24.056,23.6,23.655333,23.655333,91650000,-0.000903,0.019322,1,0,0,0.00741
11/22/2019,22.677334,22.733334,22,22.202667,22.202667,253059000,0.020931,0.033333,0,1,1,-0.06141
11/25/2019,22.954666,22.971333,22.297333,22.422667,22.422667,185092500,0.023176,0.030228,0,0,0,0.009909
11/26/2019,22.351334,22.366667,21.806667,21.927999,21.927999,119211000,0.01894,0.02568,0,0,1,-0.022061
11/27/2019,22.074667,22.261999,21.904667,22.086,22.086,83334000,-0.000513,0.016313,0,0,0,0.007205
11/29/2019,22.073999,22.084,21.833332,21.996,21.996,36984000,0.003534,0.011481,1,0,1,-0.004075
12/2/2019,21.959999,22.425333,21.912666,22.324667,22.324667,91117500,-0.016606,0.023396,1,1,1,0.014942
12/3/2019,22.174667,22.527332,22.146,22.413334,22.413334,98605500,-0.010763,0.017219,0,1,0,0.003972
12/4/2019,22.516666,22.524,22.190001,22.202,22.202,82995000,0.013975,0.015052,0,0,0,-0.009429
12/5/2019,22.188667,22.294666,21.816668,22.024668,22.024668,55869000,0.007391,0.02191,1,1,1,-0.007987
12/6/2019,22.333332,22.590668,22.318001,22.392668,22.392668,114186000,-0.002657,0.012217,1,1,1,0.016709
12/9/2019,22.439333,22.963333,22.338667,22.635332,22.635332,135346500,-0.008735,0.027963,0,1,1,0.010837
12/10/2019,22.664,23.382,22.620667,23.256001,23.256001,132424500,-0.026121,0.033657,0,1,1,0.02742
12/11/2019,23.458668,23.812668,23.406,23.513332,23.513332,103467000,-0.00233,0.017375,1,1,1,0.011065
12/12/2019,23.661333,24.182667,23.548668,23.978666,23.978666,116458500,-0.013411,0.026923,0,1,0,0.01979
12/13/2019,24.07,24.347334,23.642668,23.892668,23.892668,98563500,0.007367,0.029805,1,1,1,-0.003586
12/16/2019,24.17,25.573999,24.166668,25.433332,25.433332,272613000,-0.052269,0.058234,0,1,0,0.064483
12/17/2019,25.266001,25.700001,25.059999,25.266001,25.266001,127452000,0,0.025539,1,1,1,-0.006579
12/18/2019,25.375334,26.348,25.372,26.209999,26.209999,211815000,-0.032893,0.038468,1,1,1,0.037362
12/19/2019,26.488001,27.123333,26.433332,26.936001,26.936001,271606500,-0.016913,0.026103,0,1,1,0.027699
12/20/2019,27.352667,27.533333,26.679333,27.039333,27.039333,221290500,0.011455,0.03201,0,1,1,0.003836
12/23/2019,27.452,28.134001,27.333332,27.948,27.948,199794000,-0.018068,0.029293,0,1,1,0.033605
12/24/2019,27.890667,28.364668,27.512667,28.35,28.35,120820500,-0.016469,0.030968,1,1,1,0.014384
12/26/2019,28.527332,28.898666,28.423332,28.729334,28.729334,159508500,-0.007081,0.016723,0,1,0,0.01338
12/27/2019,29,29.020666,28.407333,28.691999,28.691999,149185500,0.010621,0.021591,1,0,0,-0.0013
12/30/2019,28.586,28.6,27.284,27.646667,27.646667,188796000,0.03286,0.048233,0,0,1,-0.036433
12/31/2019,27,28.086,26.805332,27.888666,27.888666,154285500,-0.032914,0.047777,0,1,1,0.008753
1/2/2020,28.299999,28.713333,28.114,28.684,28.684,142981500,-0.013569,0.021318,1,1,1,0.028518
1/3/2020,29.366667,30.266666,29.128,29.534,29.534,266677500,-0.005698,0.039092,0,0,1,0.029633
1/6/2020,29.364668,30.104,29.333332,30.102667,30.102667,151995000,-0.025132,0.026273,1,1,1,0.019255
1/7/2020,30.76,31.441999,30.224001,31.270666,31.270666,268231500,-0.016602,0.040299,1,1,1,0.038801
1/8/2020,31.58,33.232666,31.215334,32.809334,32.809334,467164500,-0.038928,0.064626,0,1,0,0.049205
1/9/2020,33.139999,33.253334,31.524668,32.089333,32.089333,426606000,0.031704,0.054835,0,0,0,-0.021945
1/10/2020,32.119331,32.329334,31.58,31.876667,31.876667,194392500,0.007555,0.023728,1,1,1,-0.006627
1/13/2020,32.900002,35.042,32.799999,34.990665,34.990665,397764000,-0.063546,0.068354,1,1,1,0.097689
1/14/2020,36.284,36.493999,34.993332,35.861332,35.861332,434943000,0.011649,0.042884,0,0,0,0.024883
1/15/2020,35.317333,35.855999,34.452667,34.566666,34.566666,260532000,0.021255,0.040732,1,0,0,-0.036102
1/16/2020,32.916668,34.297333,32.811333,34.232666,34.232666,326050500,-0.03998,0.045289,0,1,0,-0.009662
1/17/2020,33.840668,34.377998,33.543999,34.033333,34.033333,204436500,-0.005693,0.024863,1,1,1,-0.005823
1/21/2020,35.349998,36.571999,35.227333,36.48,36.48,267052500,-0.031966,0.038171,1,1,1,0.07189
1/22/2020,38.125999,39.633331,37.273335,37.970669,37.970669,470535000,0.004074,0.063316,0,0,1,0.040863
1/23/2020,37.616669,38.799999,37.040001,38.146667,38.146667,294765000,-0.014089,0.047516,0,1,0,0.004635
1/24/2020,38.042,38.257332,36.950668,37.654667,37.654667,215304000,0.010182,0.035362,0,0,0,-0.012898
1/27/2020,36.132668,37.629333,35.952,37.201332,37.201332,204121500,-0.029576,0.046655,0,1,1,-0.012039
1/28/2020,37.899334,38.453999,37.205334,37.793331,37.793331,176827500,0.002797,0.033561,1,1,1,0.015913
1/29/2020,38.379333,39.32,37.828667,38.732666,38.732666,267022500,-0.009206,0.039423,1,1,1,0.024855
1/30/2020,42.161331,43.391998,41.200001,42.720669,42.720669,435085500,-0.013267,0.053204,0,1,1,0.102962
1/31/2020,42.666668,43.533333,42.167999,43.371334,43.371334,235789500,-0.016516,0.032378,1,1,1,0.015231
2/3/2020,44.912666,52.409332,44.901333,52,52,705975000,-0.157803,0.167211,1,1,1,0.198949
2/4/2020,58.863998,64.599335,55.591999,59.137333,59.137333,914082000,-0.004643,0.162026,0,0,0,0.137256
2/5/2020,54.883999,56.398666,46.940666,48.98,48.98,726357000,0.107572,0.201488,0,0,1,-0.171758
2/6/2020,46.661331,53.055332,45.799999,49.930668,49.930668,598212000,-0.070065,0.158413,0,1,0,0.019409
2/7/2020,48.703335,51.316666,48.666668,49.871334,49.871334,255952500,-0.023982,0.054452,1,1,1,-0.001188
2/10/2020,53.333332,54.666,50.16,51.418667,51.418667,370338000,0.0359,0.089833,0,0,1,0.031026
2/11/2020,51.252666,52.234001,50.533333,51.625332,51.625332,175462500,-0.007271,0.033654,1,1,0,0.004019
2/12/2020,51.858002,52.650002,50.891335,51.152668,51.152668,180337500,0.013601,0.034557,1,0,1,-0.009156
2/13/2020,49.456001,54.533333,49,53.599998,53.599998,394339500,-0.083792,0.112925,0,1,0,0.047844
2/14/2020,52.481335,54.198002,52.366669,53.335335,53.335335,235405500,-0.016272,0.034971,1,1,1,-0.004938
2/18/2020,56.106667,57.333332,55.490665,57.226665,57.226665,245725500,-0.019962,0.033207,1,1,1,0.07296
2/19/2020,61.566666,62.985332,60.068001,61.161331,61.161331,381345000,0.006584,0.048567,0,0,0,0.068756
2/20/2020,60.796665,60.799999,57.329334,59.960667,59.960667,264523500,0.013751,0.060539,0,0,1,-0.019631
2/21/2020,60.465332,60.870667,58.696667,60.066666,60.066666,214722000,0.006593,0.037038,1,0,0,0.001768
2/24/2020,55.933334,57.566666,54.813332,55.585999,55.585999,227883000,0.00621,0.050231,1,1,0,-0.074595
2/25/2020,56.599998,57.106667,52.466667,53.327332,53.327332,259357500,0.057821,0.088437,0,0,0,-0.040634
2/26/2020,52.166668,54.220669,51.740665,51.919998,51.919998,211282500,0.004728,0.047931,1,0,0,-0.02639
2/27/2020,48.666668,49.318001,44.599998,45.266666,45.266666,364158000,0.069863,0.105785,0,0,0,-0.128146
2/28/2020,41.98,46.034668,40.768002,44.532665,44.532665,363343500,-0.060807,0.129186,0,1,1,-0.016215
3/2/2020,47.417332,49.579334,45.778,49.574669,49.574669,302925000,-0.045497,0.083038,1,1,1,0.11322
3/3/2020,53.666668,53.798668,47.740665,49.700668,49.700668,386760000,0.073901,0.126894,0,0,1,0.002542
3/4/2020,50.930668,51.101334,48.315334,49.966667,49.966667,225735000,0.018928,0.057663,0,0,0,0.005352
3/5/2020,48.251331,49.716667,47.871334,48.302666,48.302666,162790500,-0.001064,0.038548,1,0,0,-0.033302
3/6/2020,46,47.133331,45.618,46.898666,46.898666,189943500,-0.019536,0.033218,1,0,0,-0.029067
3/9/2020,40.359333,44.200001,40.333332,40.533333,40.533333,256105500,-0.004311,0.095868,0,1,1,-0.135725
3/10/2020,43.962002,44.533333,40.533333,43.021999,43.021999,233916000,0.021382,0.098684,0,0,0,0.061398
3/11/2020,42.68,43.571999,40.866669,42.282001,42.282001,199837500,0.009325,0.066199,1,0,0,-0.0172
3/12/2020,38.726002,39.633331,36.416668,37.369999,37.369999,283636500,0.035015,0.088329,1,1,0,-0.116172
3/13/2020,39.666668,40.504665,33.466667,36.441334,36.441334,339604500,0.081311,0.210299,0,0,0,-0.024851
3/16/2020,31.299999,32.991333,29.478001,29.671333,29.671333,307342500,0.052034,0.119185,1,0,0,-0.185778
3/17/2020,29.334,31.456667,26.4,28.68,28.68,359919000,0.022295,0.19154,0,0,0,-0.03341
3/18/2020,25.933332,26.990667,23.367332,24.081333,24.081333,356793000,0.071414,0.15506,1,0,1,-0.160344
3/19/2020,24.98,30.133333,23.897333,28.509333,28.509333,452932500,-0.141286,0.26095,0,1,0,0.183877
3/20/2020,29.213333,31.799999,28.386,28.502001,28.502001,424282500,0.02435,0.120271,0,0,1,-0.000257
3/23/2020,28.906668,29.466667,27.366667,28.952667,28.952667,246817500,-0.001591,0.076736,1,1,1,0.015812
3/24/2020,31.82,34.245998,31.6,33.666668,33.666668,343428000,-0.058035,0.083734,0,1,1,0.162817
3/25/2020,36.349998,37.133331,34.074001,35.950001,35.950001,318340500,0.011004,0.089785,0,1,0,0.067822
3/26/2020,36.492668,37.333332,34.150002,35.210667,35.210667,260710500,0.03513,0.093216,0,0,0,-0.020566
3/27/2020,33.666668,35.053333,32.935333,34.290668,34.290668,215661000,-0.018535,0.064308,0,1,0,-0.026128
3/30/2020,34.017334,34.443333,32.748669,33.475334,33.475334,179971500,0.015933,0.051748,1,0,1,-0.023777
3/31/2020,33.416668,36.197334,33.133331,34.933334,34.933334,266572500,-0.045387,0.092475,0,1,0,0.043554
4/1/2020,33.599998,34.263332,31.673332,32.104,32.104,200298000,0.044524,0.081772,1,0,0,-0.080992
4/2/2020,32.068668,32.950668,29.76,30.298,30.298,297876000,0.055215,0.107213,1,1,1,-0.056255
4/3/2020,33.966667,34.366001,31.226,32.000668,32.000668,338431500,0.05788,0.100557,0,1,1,0.056197
4/6/2020,34.080002,34.733334,33.197334,34.416,34.416,223527000,-0.009859,0.046269,1,1,1,0.075478
4/7/2020,36.333332,37.666668,35.489334,36.363335,36.363335,268797000,-0.000826,0.061352,0,1,1,0.056582
4/8/2020,36.946667,37.147331,35.555332,36.589333,36.589333,189840000,0.009672,0.044775,1,1,1,0.006215
4/9/2020,37.472668,38.345333,37.140667,38.200001,38.200001,204750000,-0.01941,0.032435,1,1,1,0.04402
4/13/2020,39.344002,43.466667,38.702,43.396667,43.396667,337131000,-0.103006,0.123112,1,1,1,0.136038
4/14/2020,46.598,49.458668,46.161999,47.326,47.326,458647500,-0.015623,0.071415,0,1,1,0.090545
4/15/2020,49.466667,50.208668,47.333332,48.655334,48.655334,353655000,0.016402,0.060747,0,0,1,0.028089
4/16/2020,47.796001,50.630001,47.114666,49.680668,49.680668,309868500,-0.039431,0.074612,0,1,1,0.021073
4/17/2020,51.485332,51.663334,49.844002,50.259335,50.259335,196923000,0.023813,0.036501,1,0,0,0.011648
4/20/2020,48.846668,51.037998,47.480667,49.757332,49.757332,221199000,-0.018643,0.074922,1,0,0,-0.009988
4/21/2020,48.674667,50.222,44.919334,45.781334,45.781334,303136500,0.059442,0.118049,0,0,1,-0.079908
4/22/2020,46.931999,48.933334,45.914001,48.807335,48.807335,212482500,-0.039959,0.065761,0,1,0,0.066097
4/23/2020,48.506668,48.933334,46.875332,47.042,47.042,198550500,0.030195,0.043904,0,0,1,-0.036169
4/24/2020,47.387333,48.715332,46.545334,48.343334,48.343334,198180000,-0.020174,0.046621,1,1,1,0.027663
4/27/2020,49.174,53.299332,49,53.25,53.25,310221000,-0.082889,0.087741,0,1,0,0.101496
4/28/2020,53.042667,53.666668,50.445999,51.274666,51.274666,228330000,0.033332,0.063844,1,0,1,-0.037095
4/29/2020,52.678001,53.546665,52.210667,53.367332,53.367332,243240000,-0.013086,0.025589,1,1,0,0.040813
4/30/2020,57.012669,57.987999,50.900002,52.125332,52.125332,427078500,0.085724,0.139253,1,0,0,-0.023273
5/1/2020,50.333332,51.518002,45.535999,46.754665,46.754665,487977000,0.071099,0.131369,0,0,1,-0.103034
5/4/2020,46.733334,50.799999,46.533333,50.745998,50.745998,288556500,-0.085863,0.091691,0,1,1,0.085368
5/5/2020,52.652668,53.261333,50.812,51.214001,51.214001,254875500,0.027324,0.048204,0,0,1,0.009222
5/6/2020,51.766666,52.653332,50.740665,52.172001,52.172001,166848000,-0.00783,0.037695,1,1,0,0.018706
5/7/2020,51.813999,53.093334,51.490002,52.002666,52.002666,172915500,-0.003641,0.031139,1,1,1,-0.003246
5/8/2020,52.917999,54.933334,52.467335,54.627998,54.627998,241297500,-0.032314,0.047001,1,0,0,0.050485
5/11/2020,52.700668,54.933334,52.333332,54.085999,54.085999,247794000,-0.026287,0.049682,0,1,0,-0.009922
5/12/2020,55.133331,56.219334,53.866669,53.960667,53.960667,238603500,0.02127,0.043676,1,0,0,-0.002317
5/13/2020,54.722,55.066666,50.886665,52.730667,52.730667,285982500,0.03639,0.082143,0,0,1,-0.022794
5/14/2020,52,53.557335,50.933334,53.555332,53.555332,205233000,-0.02991,0.051518,0,1,0,0.015639
5/15/2020,52.689999,53.669998,52.436668,53.278,53.278,157776000,-0.01116,0.02352,1,1,1,-0.005178
5/18/2020,55.185333,55.647999,53.591999,54.242001,54.242001,174987000,0.017094,0.038364,0,0,0,0.018094
5/19/2020,54.344666,54.804668,53.738667,53.867332,53.867332,144547500,0.008783,0.019837,0,1,1,-0.006907
5/20/2020,54.700001,55.066666,54.119999,54.370667,54.370667,109639500,0.006021,0.017492,1,0,1,0.009344
5/21/2020,54.400002,55.5,53.066666,55.173332,55.173332,183819000,-0.014216,0.045854,0,1,0,0.014763
5/22/2020,54.811333,55.452,54.133331,54.458668,54.458668,149812500,0.006434,0.02436,0,1,1,-0.012953
5/26/2020,55.633331,55.639999,54.380669,54.591331,54.591331,121345500,0.01873,0.023158,1,0,1,0.002436
5/27/2020,54.723999,55.180668,52.333332,54.681999,54.681999,173242500,0.000767,0.054408,0,0,0,0.001661
5/28/2020,54.234001,54.983334,53.445999,53.720669,53.720669,108834000,0.009465,0.028764,1,0,1,-0.01758
5/29/2020,53.916668,55.666668,53.613998,55.666668,55.666668,176467500,-0.032457,0.038286,1,1,1,0.036224
6/1/2020,57.200001,59.933334,56.939999,59.873333,59.873333,224092500,-0.046737,0.05257,0,1,0,0.075569
6/2/2020,59.646667,60.577332,58.066666,58.770668,58.770668,203484000,0.014686,0.043238,0,0,1,-0.018417
6/3/2020,59.208,59.862667,58.673332,58.863998,58.863998,119242500,0.00581,0.02027,1,1,0,0.001588
6/4/2020,59.325333,59.716667,57.229332,57.625332,57.625332,133315500,0.028656,0.043463,0,0,1,-0.021043
6/5/2020,58.522667,59.101334,57.746666,59.043999,59.043999,117178500,-0.008908,0.023459,1,1,1,0.024619
6/8/2020,61.266666,63.333332,60.610668,63.327999,63.327999,212620500,-0.033645,0.044921,0,1,0,0.072556
6/9/2020,62.667332,63.629333,61.595333,62.711334,62.711334,170823000,-0.000702,0.033022,1,1,1,-0.009738
6/10/2020,66.125336,68.498665,65.5,68.33667,68.33667,278451000,-0.033442,0.045781,0,0,0,0.089702
6/11/2020,66.013336,67.930664,64.800003,64.856003,64.856003,238747500,0.017532,0.048313,1,0,0,-0.050934
6/12/2020,65.333336,65.865334,60.84,62.352001,62.352001,251451000,0.045633,0.082599,0,0,1,-0.038609
6/15/2020,61.186001,66.589333,60.566666,66.059998,66.059998,235458000,-0.079659,0.099439,0,1,0,0.059469
6/16/2020,67.456665,67.52533,64.159332,65.475334,65.475334,210766500,0.029372,0.052463,0,0,1,-0.00885
6/17/2020,65.847336,67,65.504669,66.119331,66.119331,148362000,-0.004131,0.022828,0,1,1,0.009836
6/18/2020,66.866669,67.946671,66.297997,66.930664,66.930664,146278500,-0.000957,0.024868,0,1,0,0.012271
6/19/2020,67.518669,67.731331,66.089333,66.726669,66.726669,130195500,0.01173,0.024845,0,0,0,-0.003048
6/22/2020,66.66333,67.258667,66.001335,66.288002,66.288002,95436000,0.00563,0.01905,1,0,1,-0.006574
6/23/2020,66.592003,67.466667,66.267334,66.785332,66.785332,95479500,-0.002903,0.018098,1,0,0,0.007503
6/24/2020,66.274002,66.725334,63.542667,64.056664,64.056664,164394000,0.033457,0.050087,0,0,1,-0.040857
6/25/2020,63.618,65.732002,62.476665,65.732002,65.732002,138817500,-0.03323,0.052105,0,1,0,0.026154
6/26/2020,66.318665,66.333336,63.658001,63.982666,63.982666,132823500,0.035224,0.042027,1,0,1,-0.026613
6/29/2020,64.60067,67.333336,63.234669,67.290001,67.290001,135396000,-0.04163,0.064817,1,1,1,0.051691
6/30/2020,67.099998,72.512665,66.915337,71.987335,71.987335,253777500,-0.072837,0.083648,0,1,1,0.069807
7/1/2020,72.199997,75.688667,72.033333,74.641998,74.641998,199903500,-0.033823,0.050745,1,1,1,0.036877
7/2/2020,81.431999,81.866669,79.040001,80.577332,80.577332,258751500,0.010495,0.035762,1,1,1,0.079517
7/6/2020,85.112663,91.852669,84.402664,91.438667,91.438667,308548500,-0.074325,0.088267,1,1,1,0.134794
